CMDLINE python3 efficient_conv.py -j review_large.json -x output_cli_large.xml
MEM 13.007812 1715953440.2877
MEM 13.007812 1715953440.3900
MEM 13.007812 1715953440.4935
MEM 13.007812 1715953440.5938
MEM 13.007812 1715953440.6942
MEM 13.007812 1715953440.7971
MEM 13.007812 1715953440.8981
MEM 13.007812 1715953441.0032
MEM 13.007812 1715953441.1034
MEM 13.007812 1715953441.2038
MEM 13.007812 1715953441.3054
MEM 13.007812 1715953441.4103
MEM 13.007812 1715953441.5112
MEM 13.007812 1715953441.6116
MEM 13.007812 1715953441.7120
MEM 13.007812 1715953441.8123
MEM 13.007812 1715953441.9135
MEM 13.007812 1715953442.0169
MEM 13.007812 1715953442.1174
MEM 13.007812 1715953442.2180
MEM 13.007812 1715953442.3194
MEM 13.007812 1715953442.4225
MEM 13.007812 1715953442.5259
MEM 13.007812 1715953442.6272
MEM 13.007812 1715953442.7318
MEM 13.007812 1715953442.8347
MEM 13.007812 1715953442.9392
MEM 13.007812 1715953443.0405
MEM 13.007812 1715953443.1411
MEM 13.003906 1715953443.2421
MEM 13.003906 1715953443.3469
MEM 13.003906 1715953443.4473
MEM 13.003906 1715953443.5512
MEM 13.003906 1715953443.6557
MEM 13.003906 1715953443.7563
MEM 13.003906 1715953443.8572
MEM 13.003906 1715953443.9577
MEM 13.003906 1715953444.0585
MEM 13.003906 1715953444.1588
MEM 13.007812 1715953444.2593
MEM 13.007812 1715953444.3605
MEM 13.007812 1715953444.4608
MEM 13.007812 1715953444.5613
MEM 13.007812 1715953444.6657
MEM 13.007812 1715953444.7661
MEM 13.007812 1715953444.8674
MEM 13.007812 1715953444.9702
MEM 13.011719 1715953445.0708
MEM 13.011719 1715953445.1723
MEM 13.011719 1715953445.2744
MEM 13.011719 1715953445.3747
MEM 13.011719 1715953445.4770
MEM 13.011719 1715953445.5811
MEM 13.011719 1715953445.6851
MEM 13.011719 1715953445.7887
MEM 13.011719 1715953445.8910
MEM 13.011719 1715953445.9962
MEM 13.011719 1715953446.1001
MEM 13.011719 1715953446.2039
MEM 13.011719 1715953446.3048
MEM 13.011719 1715953446.4051
MEM 13.011719 1715953446.5063
MEM 13.011719 1715953446.6067
MEM 13.011719 1715953446.7075
MEM 13.011719 1715953446.8082
MEM 13.011719 1715953446.9096
MEM 13.011719 1715953447.0098
MEM 13.011719 1715953447.1150
MEM 13.011719 1715953447.2326
MEM 13.011719 1715953447.3390
MEM 13.011719 1715953447.4405
MEM 13.011719 1715953447.5436
MEM 13.011719 1715953447.6452
MEM 13.011719 1715953447.7460
MEM 13.011719 1715953447.8468
MEM 13.011719 1715953447.9478
MEM 13.011719 1715953448.0527
MEM 13.011719 1715953448.1534
MEM 13.011719 1715953448.2576
MEM 13.011719 1715953448.3626
MEM 13.011719 1715953448.4636
MEM 13.011719 1715953448.5651
MEM 13.011719 1715953448.6699
MEM 13.011719 1715953448.7727
MEM 13.011719 1715953448.8769
MEM 13.011719 1715953448.9809
MEM 13.011719 1715953449.0860
MEM 13.011719 1715953449.1900
MEM 13.011719 1715953449.2905
MEM 13.011719 1715953449.3908
MEM 13.011719 1715953449.4911
MEM 13.011719 1715953449.5923
MEM 13.011719 1715953449.6969
MEM 13.011719 1715953449.7976
MEM 13.011719 1715953449.8996
MEM 13.011719 1715953450.0041
MEM 13.011719 1715953450.1061
MEM 13.011719 1715953450.2066
MEM 13.011719 1715953450.3114
MEM 13.011719 1715953450.4134
MEM 13.011719 1715953450.5185
MEM 13.011719 1715953450.6218
MEM 13.011719 1715953450.7223
MEM 13.011719 1715953450.8241
MEM 13.019531 1715953450.9244
MEM 13.019531 1715953451.0272
MEM 13.019531 1715953451.1275
MEM 13.019531 1715953451.2300
MEM 13.019531 1715953451.3310
MEM 13.019531 1715953451.4346
MEM 13.023438 1715953451.5348
MEM 13.023438 1715953451.6385
MEM 13.023438 1715953451.7390
MEM 13.023438 1715953451.8399
MEM 13.023438 1715953451.9412
MEM 13.023438 1715953452.0443
MEM 13.023438 1715953452.1478
MEM 13.023438 1715953452.2527
MEM 13.023438 1715953452.3535
MEM 13.042969 1715953452.4581
MEM 13.042969 1715953452.5586
MEM 13.042969 1715953452.6606
MEM 13.042969 1715953452.7653
MEM 13.042969 1715953452.8656
MEM 13.042969 1715953452.9703
MEM 13.042969 1715953453.0715
MEM 13.042969 1715953453.1767
MEM 13.042969 1715953453.2819
MEM 13.042969 1715953453.3918
MEM 13.042969 1715953453.4952
MEM 13.042969 1715953453.5956
MEM 13.042969 1715953453.6964
MEM 13.042969 1715953453.7983
MEM 13.042969 1715953453.8989
MEM 13.042969 1715953454.0004
MEM 13.042969 1715953454.1055
MEM 13.042969 1715953454.2078
MEM 13.042969 1715953454.3083
MEM 13.042969 1715953454.4090
MEM 13.042969 1715953454.5138
MEM 13.042969 1715953454.6193
MEM 13.042969 1715953454.7206
MEM 13.046875 1715953454.8225
MEM 13.046875 1715953454.9258
MEM 13.046875 1715953455.0265
MEM 13.046875 1715953455.1281
MEM 13.046875 1715953455.2286
MEM 13.046875 1715953455.3311
MEM 13.046875 1715953455.4316
MEM 13.046875 1715953455.5342
MEM 13.046875 1715953455.6358
MEM 13.046875 1715953455.7407
MEM 13.046875 1715953455.8428
MEM 13.046875 1715953455.9444
MEM 13.046875 1715953456.0483
MEM 13.046875 1715953456.1492
MEM 13.046875 1715953456.2511
MEM 13.046875 1715953456.3520
MEM 13.046875 1715953456.4532
MEM 13.046875 1715953456.5535
MEM 13.046875 1715953456.6717
MEM 13.046875 1715953456.7736
MEM 13.046875 1715953456.8755
MEM 13.046875 1715953456.9771
MEM 13.046875 1715953457.0780
MEM 13.046875 1715953457.1823
MEM 13.046875 1715953457.2845
MEM 13.046875 1715953457.3873
MEM 13.046875 1715953457.4908
MEM 13.046875 1715953457.5939
MEM 13.046875 1715953457.6960
MEM 13.046875 1715953457.8011
MEM 13.046875 1715953457.9055
MEM 13.046875 1715953458.0066
MEM 13.046875 1715953458.1116
MEM 13.046875 1715953458.2119
MEM 13.046875 1715953458.3126
MEM 13.046875 1715953458.4136
MEM 13.046875 1715953458.5159
MEM 13.050781 1715953458.6168
MEM 13.050781 1715953458.7203
MEM 13.050781 1715953458.8212
MEM 13.050781 1715953458.9218
MEM 13.050781 1715953459.0224
MEM 13.050781 1715953459.1226
MEM 13.050781 1715953459.2229
MEM 13.050781 1715953459.3234
MEM 13.050781 1715953459.4285
MEM 13.050781 1715953459.5305
MEM 13.050781 1715953459.6357
MEM 13.050781 1715953459.7386
MEM 13.050781 1715953459.8392
MEM 13.050781 1715953459.9443
MEM 13.050781 1715953460.0449
MEM 13.050781 1715953460.1481
MEM 13.050781 1715953460.2484
MEM 13.050781 1715953460.3487
MEM 13.050781 1715953460.4497
MEM 13.050781 1715953460.5509
MEM 13.050781 1715953460.6548
MEM 13.050781 1715953460.7555
MEM 13.050781 1715953460.8561
MEM 13.050781 1715953460.9613
MEM 13.054688 1715953461.0617
MEM 13.054688 1715953461.1669
MEM 13.054688 1715953461.2721
MEM 13.054688 1715953461.3733
MEM 13.054688 1715953461.4737
MEM 13.054688 1715953461.5749
MEM 13.054688 1715953461.6801
MEM 13.054688 1715953461.7810
MEM 13.054688 1715953461.8820
MEM 13.054688 1715953461.9828
MEM 13.054688 1715953462.0833
MEM 13.054688 1715953462.1881
MEM 13.054688 1715953462.2888
MEM 13.054688 1715953462.3916
MEM 13.054688 1715953462.4968
MEM 13.054688 1715953462.5998
MEM 13.054688 1715953462.7002
MEM 13.054688 1715953462.8005
MEM 13.054688 1715953462.9049
MEM 13.054688 1715953463.0058
MEM 13.054688 1715953463.1066
MEM 13.054688 1715953463.2097
MEM 13.054688 1715953463.3101
MEM 13.054688 1715953463.4104
MEM 13.054688 1715953463.5108
MEM 13.054688 1715953463.6148
MEM 13.054688 1715953463.7152
MEM 13.054688 1715953463.8156
MEM 13.054688 1715953463.9166
MEM 13.054688 1715953464.0171
MEM 13.054688 1715953464.1178
MEM 13.054688 1715953464.2196
MEM 13.054688 1715953464.3202
MEM 13.054688 1715953464.4219
MEM 13.054688 1715953464.5224
MEM 13.054688 1715953464.6228
MEM 13.054688 1715953464.7249
MEM 13.054688 1715953464.8285
MEM 13.054688 1715953464.9299
MEM 13.054688 1715953465.0351
MEM 13.054688 1715953465.1363
MEM 13.054688 1715953465.2365
MEM 13.054688 1715953465.3370
MEM 13.054688 1715953465.4374
MEM 13.054688 1715953465.5375
MEM 13.054688 1715953465.6412
MEM 13.054688 1715953465.7442
MEM 13.054688 1715953465.8494
MEM 13.054688 1715953465.9501
MEM 13.054688 1715953466.0536
MEM 13.054688 1715953466.1539
MEM 13.054688 1715953466.2551
MEM 13.054688 1715953466.3591
MEM 13.054688 1715953466.4603
MEM 13.054688 1715953466.5610
MEM 13.054688 1715953466.6661
MEM 13.054688 1715953466.7678
MEM 13.054688 1715953466.8701
MEM 13.054688 1715953466.9705
MEM 13.054688 1715953467.0709
MEM 13.054688 1715953467.1719
MEM 13.054688 1715953467.2721
MEM 13.054688 1715953467.3773
MEM 13.054688 1715953467.4774
MEM 13.054688 1715953467.5782
MEM 13.054688 1715953467.6784
MEM 13.054688 1715953467.7790
MEM 13.054688 1715953467.8814
MEM 13.054688 1715953467.9832
MEM 13.054688 1715953468.0834
MEM 13.054688 1715953468.1838
MEM 13.054688 1715953468.2847
MEM 13.054688 1715953468.3849
MEM 13.054688 1715953468.4876
MEM 13.054688 1715953468.5909
MEM 13.054688 1715953468.6914
MEM 13.054688 1715953468.7917
MEM 13.054688 1715953468.8931
MEM 13.054688 1715953468.9975
MEM 13.054688 1715953469.0984
MEM 13.054688 1715953469.1997
MEM 13.054688 1715953469.3006
MEM 13.054688 1715953469.4011
MEM 13.054688 1715953469.5021
MEM 13.054688 1715953469.6071
MEM 13.054688 1715953469.7138
MEM 13.054688 1715953469.8163
MEM 13.054688 1715953469.9172
MEM 13.054688 1715953470.0181
MEM 13.054688 1715953470.1199
MEM 13.054688 1715953470.2201
MEM 13.054688 1715953470.3234
MEM 13.054688 1715953470.4244
MEM 13.054688 1715953470.5290
MEM 13.054688 1715953470.6302
MEM 13.054688 1715953470.7329
MEM 13.054688 1715953470.8338
MEM 13.054688 1715953470.9373
MEM 13.054688 1715953471.0461
MEM 13.054688 1715953471.1464
MEM 13.054688 1715953471.2476
MEM 13.054688 1715953471.3479
MEM 13.054688 1715953471.4523
MEM 13.054688 1715953471.5568
MEM 13.054688 1715953471.6576
MEM 13.054688 1715953471.7580
MEM 13.054688 1715953471.8589
MEM 13.054688 1715953471.9592
MEM 13.054688 1715953472.0629
MEM 13.054688 1715953472.1642
MEM 13.054688 1715953472.2648
MEM 13.054688 1715953472.3672
MEM 13.054688 1715953472.4677
MEM 13.054688 1715953472.5681
MEM 13.054688 1715953472.6697
MEM 13.054688 1715953472.7723
MEM 13.054688 1715953472.8729
MEM 13.054688 1715953472.9765
MEM 13.054688 1715953473.0786
MEM 13.054688 1715953473.1809
MEM 13.054688 1715953473.2816
MEM 13.054688 1715953473.3820
MEM 13.054688 1715953473.4840
MEM 13.054688 1715953473.5852
MEM 13.054688 1715953473.6863
MEM 13.054688 1715953473.7866
MEM 13.054688 1715953473.8905
MEM 13.054688 1715953473.9924
MEM 13.054688 1715953474.1052
MEM 13.054688 1715953474.2056
MEM 13.054688 1715953474.3060
MEM 13.054688 1715953474.4089
MEM 13.054688 1715953474.5100
MEM 13.054688 1715953474.6124
MEM 13.054688 1715953474.7127
MEM 13.054688 1715953474.8134
MEM 13.054688 1715953474.9142
MEM 13.054688 1715953475.0194
MEM 13.054688 1715953475.1200
MEM 13.054688 1715953475.2214
MEM 13.054688 1715953475.3233
MEM 13.054688 1715953475.4244
MEM 13.054688 1715953475.5262
MEM 13.054688 1715953475.6304
MEM 13.054688 1715953475.7342
MEM 13.054688 1715953475.8377
MEM 13.054688 1715953475.9381
MEM 13.054688 1715953476.0391
MEM 13.054688 1715953476.1415
MEM 13.054688 1715953476.2423
MEM 13.058594 1715953476.3435
MEM 13.058594 1715953476.4438
MEM 13.058594 1715953476.5456
MEM 13.058594 1715953476.6460
MEM 13.058594 1715953476.7490
MEM 13.058594 1715953476.8524
MEM 13.058594 1715953476.9530
MEM 13.058594 1715953477.0552
MEM 13.058594 1715953477.1564
MEM 13.058594 1715953477.2573
MEM 13.058594 1715953477.3589
MEM 13.058594 1715953477.4603
MEM 13.058594 1715953477.5615
MEM 13.058594 1715953477.6618
MEM 13.058594 1715953477.7633
MEM 13.058594 1715953477.8651
MEM 13.058594 1715953477.9691
MEM 13.058594 1715953478.0716
MEM 13.058594 1715953478.1760
MEM 13.058594 1715953478.2770
MEM 13.058594 1715953478.3782
MEM 13.058594 1715953478.4790
MEM 13.058594 1715953478.5826
MEM 13.058594 1715953478.6844
MEM 13.058594 1715953478.7864
MEM 13.058594 1715953478.8878
MEM 13.058594 1715953478.9880
MEM 13.058594 1715953479.0885
MEM 13.058594 1715953479.1898
MEM 13.058594 1715953479.2907
MEM 13.058594 1715953479.3943
MEM 13.054688 1715953479.4995
MEM 13.054688 1715953479.6043
MEM 13.054688 1715953479.7057
MEM 13.054688 1715953479.8068
MEM 13.054688 1715953479.9079
MEM 13.054688 1715953480.0129
MEM 13.054688 1715953480.1139
MEM 13.035156 1715953480.2190
MEM 13.035156 1715953480.3199
MEM 13.035156 1715953480.4225
MEM 13.035156 1715953480.5270
MEM 13.035156 1715953480.6300
MEM 13.035156 1715953480.7345
MEM 13.035156 1715953480.8363
MEM 13.035156 1715953480.9366
MEM 13.035156 1715953481.0369
MEM 13.035156 1715953481.1374
MEM 13.035156 1715953481.2397
MEM 13.035156 1715953481.3436
MEM 13.035156 1715953481.4447
MEM 13.035156 1715953481.5454
MEM 13.035156 1715953481.6498
MEM 13.035156 1715953481.7509
MEM 13.035156 1715953481.8513
MEM 13.035156 1715953481.9547
MEM 13.035156 1715953482.0573
MEM 13.035156 1715953482.1584
MEM 13.035156 1715953482.2633
MEM 13.035156 1715953482.3645
MEM 13.035156 1715953482.4663
MEM 13.035156 1715953482.5694
MEM 13.035156 1715953482.6742
MEM 13.035156 1715953482.7747
MEM 13.035156 1715953482.8759
MEM 13.035156 1715953482.9786
MEM 13.035156 1715953483.0793
MEM 13.035156 1715953483.1839
MEM 13.035156 1715953483.2890
MEM 13.035156 1715953483.3896
MEM 13.035156 1715953483.4948
MEM 13.035156 1715953483.5999
MEM 13.035156 1715953483.7004
MEM 13.035156 1715953483.8029
MEM 13.035156 1715953483.9031
MEM 13.035156 1715953484.0039
MEM 13.035156 1715953484.1074
MEM 13.035156 1715953484.2092
MEM 13.035156 1715953484.3098
MEM 13.035156 1715953484.4104
MEM 13.039062 1715953484.5134
MEM 13.039062 1715953484.6176
MEM 13.039062 1715953484.7187
MEM 13.039062 1715953484.8196
MEM 13.039062 1715953484.9230
MEM 13.039062 1715953485.0278
MEM 13.039062 1715953485.1305
MEM 13.039062 1715953485.2311
MEM 13.042969 1715953485.3359
MEM 13.042969 1715953485.4366
MEM 13.042969 1715953485.5377
MEM 13.042969 1715953485.6385
MEM 13.046875 1715953485.7404
MEM 13.046875 1715953485.8412
MEM 13.046875 1715953485.9464
MEM 13.046875 1715953486.0511
MEM 13.046875 1715953486.1522
MEM 13.046875 1715953486.2546
MEM 13.046875 1715953486.3559
MEM 13.042969 1715953486.4610
MEM 13.042969 1715953486.5662
MEM 13.042969 1715953486.6665
MEM 13.042969 1715953486.7667
MEM 13.042969 1715953486.8677
MEM 13.042969 1715953486.9686
MEM 13.042969 1715953487.0718
MEM 13.042969 1715953487.1770
MEM 13.042969 1715953487.2821
MEM 13.042969 1715953487.3865
MEM 13.042969 1715953487.4882
MEM 13.042969 1715953487.5934
MEM 13.042969 1715953487.6939
MEM 13.042969 1715953487.7946
MEM 13.042969 1715953487.8985
MEM 13.042969 1715953488.0002
MEM 13.042969 1715953488.1032
MEM 13.042969 1715953488.2037
MEM 13.042969 1715953488.3049
MEM 13.042969 1715953488.4053
MEM 13.042969 1715953488.5061
MEM 13.042969 1715953488.6069
MEM 13.042969 1715953488.7097
MEM 13.042969 1715953488.8106
MEM 13.042969 1715953488.9109
MEM 13.042969 1715953489.0161
MEM 13.042969 1715953489.1200
MEM 13.042969 1715953489.2251
MEM 13.042969 1715953489.3267
MEM 13.042969 1715953489.4278
MEM 13.042969 1715953489.5330
MEM 13.042969 1715953489.6338
MEM 13.042969 1715953489.7342
MEM 13.042969 1715953489.8354
MEM 13.042969 1715953489.9362
MEM 13.042969 1715953490.0366
MEM 13.042969 1715953490.1398
MEM 13.042969 1715953490.2436
MEM 13.042969 1715953490.3474
MEM 13.042969 1715953490.4484
MEM 13.042969 1715953490.5489
MEM 13.042969 1715953490.6507
MEM 13.042969 1715953490.7542
MEM 13.042969 1715953490.8594
MEM 13.042969 1715953490.9626
MEM 13.042969 1715953491.0638
MEM 13.042969 1715953491.1672
MEM 13.042969 1715953491.2675
MEM 13.042969 1715953491.3755
MEM 13.042969 1715953491.4765
MEM 13.042969 1715953491.5770
MEM 13.042969 1715953491.6815
MEM 13.042969 1715953491.7868
MEM 13.042969 1715953491.8876
MEM 13.042969 1715953491.9893
MEM 13.042969 1715953492.0899
MEM 13.042969 1715953492.1950
MEM 13.042969 1715953492.2993
MEM 13.042969 1715953492.4027
MEM 13.042969 1715953492.5071
MEM 13.042969 1715953492.6101
MEM 13.042969 1715953492.7109
MEM 13.042969 1715953492.8161
MEM 13.042969 1715953492.9165
MEM 13.042969 1715953493.0174
MEM 13.042969 1715953493.1183
MEM 13.042969 1715953493.2187
MEM 13.042969 1715953493.3212
MEM 13.042969 1715953493.4219
MEM 13.042969 1715953493.5240
MEM 13.042969 1715953493.6244
MEM 13.042969 1715953493.7262
MEM 13.042969 1715953493.8274
MEM 13.042969 1715953493.9326
MEM 13.042969 1715953494.0347
MEM 13.042969 1715953494.1372
MEM 13.042969 1715953494.2415
MEM 13.046875 1715953494.3427
MEM 13.046875 1715953494.4477
MEM 13.046875 1715953494.5527
MEM 13.046875 1715953494.6548
MEM 13.046875 1715953494.7552
MEM 13.046875 1715953494.8604
MEM 13.046875 1715953494.9613
MEM 13.046875 1715953495.0662
MEM 13.046875 1715953495.1668
MEM 13.046875 1715953495.2677
MEM 13.046875 1715953495.3717
MEM 13.046875 1715953495.4737
MEM 13.046875 1715953495.5765
MEM 13.046875 1715953495.6780
MEM 13.046875 1715953495.7796
MEM 13.046875 1715953495.8803
MEM 13.046875 1715953495.9855
MEM 13.046875 1715953496.0864
MEM 13.046875 1715953496.1872
MEM 13.046875 1715953496.2908
MEM 13.046875 1715953496.3920
MEM 13.046875 1715953496.4965
MEM 13.046875 1715953496.5978
MEM 13.046875 1715953496.6985
MEM 13.046875 1715953496.8037
MEM 13.046875 1715953496.9045
MEM 13.046875 1715953497.0052
MEM 13.046875 1715953497.1078
MEM 13.046875 1715953497.2125
MEM 13.046875 1715953497.3168
MEM 13.046875 1715953497.4175
MEM 13.046875 1715953497.5216
MEM 13.046875 1715953497.6225
MEM 13.050781 1715953497.7230
MEM 13.050781 1715953497.8268
MEM 13.050781 1715953497.9275
MEM 13.050781 1715953498.0287
MEM 13.050781 1715953498.1295
MEM 13.050781 1715953498.2302
MEM 13.050781 1715953498.3309
MEM 13.050781 1715953498.4314
MEM 13.050781 1715953498.5339
MEM 13.050781 1715953498.6347
MEM 13.050781 1715953498.7359
MEM 13.050781 1715953498.8361
MEM 13.050781 1715953498.9369
MEM 13.050781 1715953499.0389
MEM 13.050781 1715953499.1391
MEM 13.054688 1715953499.2418
MEM 13.054688 1715953499.3423
MEM 13.054688 1715953499.4429
MEM 13.054688 1715953499.5456
MEM 13.054688 1715953499.6459
MEM 13.054688 1715953499.7465
MEM 13.054688 1715953499.8467
MEM 13.054688 1715953499.9480
MEM 13.054688 1715953500.0498
MEM 13.054688 1715953500.1502
MEM 13.054688 1715953500.2550
MEM 13.054688 1715953500.3553
MEM 13.054688 1715953500.4593
MEM 13.054688 1715953500.5600
MEM 13.054688 1715953500.6610
MEM 13.054688 1715953500.7659
MEM 13.054688 1715953500.8677
