file;speaker;gender;s;nSeg_tier1;rateSeg_tier1;meanSeg_tier1;nCon_tier2;rateCon_tier2;meanCon_tier2;meanConLn_tier2;deltaCon_tier2;deltaConLn_tier2;varcoCon_tier2;rPVI_Con_tier2;nPVI_Con_tier2;nVof_tier2;rateVof_tier2;meanVof_tier2;meanVofLn_tier2;deltaVof_tier2;deltaVofLn_tier2;varcoVof_tier2;rPVI_Vof_tier2;nPVI_Vof_tier2;nC_tier3;rateC_tier3;meanC_tier3;meanCLn_tier3;deltaC_tier3;deltaCLn_tier3;varcoC_tier3;rPVI_C_tier3;nPVI_C_tier3;nV_tier3;rateV_tier3;meanV_tier3;meanVLn_tier3;deltaV_tier3;deltaVLn_tier3;varcoV_tier3;rPVI_V_tier3;percentV_tier3;nCV_tier3;rateCV_tier3;meanCV_tier3;meanCVLn_tier3;deltaCV_tier3;deltaCVLn_tier3;varcoCV_tier3;rPVI_CV_tier3;nPVI_CV_tier3
10f_read_210;10;f;210;44;14.337901583826131;0.06974521300439458;29;14.070862947031305;0.0710688465778129;-2.7239192719352756;0.028016067894172398;0.416478825631021;0.3942102516536237;3.887281802263813;55.22407786588816;15;14.884011555683477;0.06718618809578583;-2.7919706801289235;0.027291227851328547;0.471597800242161;0.40620295070796486;3.2135216059294947;50.090636536585485;14;6.79283038822201;0.14721403933975527;-2.0017795118768067;0.06663764834286352;0.4210646874429969;0.4526582426630554;7.968298116506937;46.6745749984766;15;14.884011555683477;0.06718618809578583;-2.7919706801289235;0.027291227851328547;0.471597800242161;0.40620295070796486;3.2135216059294947;50.090636536585485;32.84007793328892;29;9.449980589339951;0.10582032317908144;-2.4104990816623846;0.06395644393265891;0.5958198504271148;0.6043871537268355;8.337397491593636;72.61117441977815
12m_read_002;12;m;002;9;13.03057767104178;0.07674256853725897;6;13.784186264004237;0.07254690127130543;-2.7860239248595984;0.04575145885399816;0.6306425614700923;0.6306466306934365;4.394007900344046;64.90458239839434;3;11.74620173572404;0.08513390306916602;-2.55197751456943;0.043160784251242194;0.5191223054674525;0.5069752788871519;7.002950091173343;74.00809716599197;3;6.892093132002119;0.14509380254261087;-2.0051550584783655;0.06348147142074222;0.4923065247220129;0.43752021318828627;8.925328547573875;59.27557879014201;3;11.74620173572404;0.08513390306916602;-2.55197751456943;0.043160784251242194;0.5191223054674525;0.5069752788871519;7.002950091173343;74.00809716599197;36.97813121272366;6;8.687051780694519;0.11511385280588844;-2.2785662865238976;0.0586144783123556;0.5426287059055432;0.509187008197829;7.167725387436233;59.97176677548624
12m_read_005;12;m;005;15;15.24116211703886;0.06561179471229756;10;15.219169098110946;0.06570660944454079;-2.8207858388191585;0.028169050812188543;0.49197977757825934;0.4287095476439769;3.178504433332084;52.33830632812094;5;15.285339398537538;0.06542216524781108;-2.8396357734496704;0.032353573718759354;0.5496393626586358;0.494535355046841;3.377774836164188;59.33236449540844;5;7.609584549055473;0.13141321888908158;-2.2037410027532074;0.07742030760253003;0.703330833941089;0.5891363765153345;8.284437229750003;68.8164577059718;5;15.285339398537538;0.06542216524781108;-2.8396357734496704;0.032353573718759354;0.5496393626586358;0.494535355046841;3.377774836164188;59.33236449540844;33.23699421965315;10;10.160774744692572;0.09841769206844633;-2.5216883881014387;0.06586997203944457;0.6829686963968412;0.6692899483319943;6.9688828198755495;62.128369318506635
12m_read_016;12;m;016;23;13.649573596304156;0.07326236185654665;16;13.534507104254395;0.07388521741480066;-2.6751656635803034;0.029247794561215824;0.38829116603988156;0.39585448327254863;3.5081151686317793;47.31057452500871;7;13.920075269093191;0.07183869200910895;-2.7734476432969726;0.037983039239293845;0.5978454122100237;0.5287267651598905;4.167690966284368;65.60639764821617;7;5.921346858111297;0.16888049694811577;-1.9370630741465564;0.10674351716103296;0.6049179045325985;0.632065389965232;11.939827734219362;67.29155936320836;7;13.920075269093191;0.07183869200910895;-2.7734476432969726;0.037983039239293845;0.5978454122100237;0.5287267651598905;4.167690966284368;65.60639764821617;29.843359110799646;14;8.308436102098183;0.12035959447861236;-2.3552553587217644;0.09197877264512208;0.7226263991134305;0.764199755271413;10.805735811673012;81.62463044420314
12m_read_017;12;m;017;19;12.376270775721448;0.0807997835633737;12;13.838053590289856;0.07226449828910177;-2.6814931789258214;0.024816412375929277;0.3467527638236037;0.3434108443768418;2.851139173004167;37.80825520167161;7;10.478698248828653;0.09543170117641127;-2.54204853655454;0.06379036871692033;0.6774822171617168;0.6684400249661271;7.7883618409230815;69.01645253435258;6;6.919026795144928;0.14452899657820353;-2.019474303363696;0.06944103932299449;0.44115856174301293;0.48046441175851157;7.8092701948584375;49.70796746122488;7;10.478698248828653;0.09543170117641127;-2.54204853655454;0.06379036871692033;0.6774822171617168;0.6684400249661271;7.7883618409230815;69.01645253435258;43.51378958120529;13;8.467974741283095;0.11809199136185386;-2.3008604289279972;0.0685039349754251;0.6197625985812213;0.5800895910503994;8.67696688317605;71.65138427255772
12m_read_021;12;m;021;18;13.079429683506238;0.07645593303361277;11;13.46424348244175;0.07427078998564346;-2.6375414655151057;0.020765540060947385;0.2913202858836248;0.2795922874249939;2.3295871014250324;31.699305819778466;7;12.517253586472005;0.07988972925185024;-2.5761536738393787;0.027674920235443334;0.3354092926057116;0.3464139945724298;4.606717370192904;55.499094349168956;6;7.3441328086045905;0.1361631149736797;-2.0421195580489093;0.04647520059572029;0.3391046900592989;0.34132004548150896;5.738918032867173;40.00087871116837;6;10.729074502690292;0.09320468412715861;-2.490531647612121;0.05528723987330958;0.504753439027226;0.5931809156488478;5.763482466979677;62.00675954914466;40.6354704071527;12;8.71961978900416;0.11468389955041915;-2.266325602830515;0.053614275709580946;0.47213830132411777;0.467496099450387;6.112569110902358;52.880175655459404
12m_read_022;12;m;022;23;13.23493514846113;0.07555760483769906;14;13.005366972336057;0.07689133279569253;-2.643302108304705;0.03442855092604856;0.39199574912743246;0.44775593911902195;1.5279871929729674;19.09165199265703;9;13.60860513089669;0.07348291690304255;-2.6980942312610097;0.029480468616974648;0.4707284394424337;0.4011880564822;3.5939298466322542;51.836722112374176;10;9.289547837382898;0.10764786591396955;-2.278194892829733;0.03360927538563417;0.3418515355859087;0.3122149714746242;4.189266509028244;41.98205750768791;9;13.60860513089669;0.07348291690304255;-2.6980942312610097;0.029480468616974648;0.4707284394424337;0.4011880564822;3.5939298466322542;51.836722112374176;38.055977206885814;19;10.933207296554846;0.09146446901405676;-2.4770945794550747;0.03547149408377029;0.4509017403013974;0.38781719793637937;4.099019609980242;48.0158684373355
12m_read_023;12;m;023;14;15.529397814877884;0.06439399723806119;9;15.555503302874449;0.0642859302286422;-2.7853412540919456;0.0209935600425481;0.29383636197131563;0.32656539258095;2.641771768602161;37.76065703873074;5;15.482628077094795;0.0645885178550154;-2.827311202594476;0.02887583582902221;0.47970792739509865;0.44707382655599914;4.24325434430105;64.57527740840115;5;8.641946279374695;0.11571467441155595;-2.319739561245144;0.06737625813597119;0.6669052812594942;0.5822620033163451;9.948697565953763;90.23524272230739;5;15.482628077094795;0.0645885178550154;-2.827311202594476;0.02887583582902221;0.47970792739509865;0.44707382655599914;4.24325434430105;64.57527740840115;35.82217100156705;10;11.092427010627059;0.09015159613328568;-2.5735253819198105;0.0558054218109957;0.6095172795714056;0.6190175682357252;7.308666888556176;71.8034854730456
12m_read_026;12;m;026;21;12.39565268901931;0.08067344456059584;13;13.41728100882541;0.07453074876662683;-2.64816778921448;0.026243771450444826;0.3261911085544487;0.3521200562820079;3.2969504821066273;41.88130643355217;8;11.03079160004442;0.0906553252257955;-2.5029362476722254;0.043919197012188924;0.48779207202641095;0.4844635094827495;5.279377682836271;56.4303703245499;7;7.621650749983866;0.13120517231809878;-2.1306699535779052;0.05773168741676381;0.5050320005869456;0.44001075869781203;5.988338632752662;48.429205175860595;8;11.03079160004442;0.0906553252257955;-2.5029362476722254;0.043919197012188924;0.48779207202641095;0.4844635094827495;5.279377682836271;56.4303703245499;44.1231339275002;15;9.125870533033202;0.1095785872022037;-2.329211977094877;0.05321025712903845;0.5150107621372252;0.4855899175890119;8.190676903312497;73.74373877935125
12m_read_029;12;m;029;30;14.69328006269111;0.06805832297032032;17;15.057632700032363;0.06641150172283394;-2.803908049799946;0.032273604998617075;0.4316968622373765;0.4859640899751044;3.203761642374366;43.062408329564875;13;14.242608330093248;0.0702118584478025;-2.7674591902599133;0.03692192740079207;0.4815849102598491;0.5258645507616193;3.682967322211097;53.376435149954474;10;9.88434960546164;0.10117003545154309;-2.3986798017181474;0.041612481443132024;0.5429650590184928;0.4113123145347018;5.087332012701292;51.72460840286457;11;12.05143781777121;0.08297765089285751;-2.651713042060099;0.05704636056103986;0.5740329931755924;0.6874906670315278;5.198780195287068;62.30183574047575;47.429240494985315;21;10.912183085416425;0.09164069115889825;-2.531221022849646;0.04993038904261402;0.5605270563047636;0.5448495467590744;5.438784593478813;57.97141694393605
12m_read_030;12;m;030;15;12.786253604729287;0.07820899153995563;8;14.508456426207802;0.06892531987025297;-2.7134668026945192;0.021610260945015027;0.2899622304129863;0.31353152927973077;3.496051458749542;47.82676589758898;7;11.258864692778436;0.08881890201961583;-2.5998633930352213;0.05152974502245405;0.7031709804943525;0.5801664268611833;6.503661247079739;72.64052097019838;5;9.067785266379877;0.11028051179240475;-2.3324153659715128;0.058936212884219984;0.5808948595801798;0.5344209228477578;8.079667284991432;76.46077522614881;6;9.650455450952945;0.10362205235621846;-2.5721400960702345;0.0906217644518978;0.8770979411589533;0.8745413007297911;10.334717794242017;86.41157886764542;52.99751361876581;11;9.376585976801477;0.10664862482721223;-2.4631743096617242;0.07421343785230904;0.7316413127956716;0.6958686806561888;7.569589476873258;62.88851927395095
12m_read_031;12;m;031;32;12.872564765381266;0.07768459652184795;18;12.717464416315645;0.07863202657890418;-2.6905617419220738;0.038256543170760125;0.6254856617391861;0.48652622646538524;3.2702939239034974;42.169588003213136;14;13.077626987567582;0.07646647216277565;-2.738333396962094;0.04875201702709513;0.5867998524713396;0.6375606935718936;6.767685643210476;79.07573059891389;12;8.478309610877096;0.11794803986835628;-2.268097903584796;0.06734113079752892;0.5192175061275676;0.5709389564480211;7.0861757086907184;54.00658078408592;12;11.209394560772214;0.08921088418990492;-2.5909274175251213;0.05353270522207295;0.6233801988632841;0.6000692147397267;7.153373946271048;75.68825747310049;43.06398316918045;24;9.65442357403595;0.1035794620291306;-2.4295126605549586;0.061276744783574734;0.5847853553254431;0.5915916493787283;6.511455346492351;61.079047719450784
12m_read_037;12;m;037;19;11.996554572073233;0.0833572667879075;13;12.937580008080426;0.07729420798753939;-2.640580707279589;0.032121724221557346;0.4233910605239247;0.41557737711389314;3.7883128941296675;53.34222039379961;6;10.363350017197805;0.09649389418870509;-2.511239941593336;0.0714842702688253;0.6012716361800864;0.7408165135198032;9.391621019190453;80.88684048885027;7;6.9663892351202295;0.14354638626257316;-2.0070189882090568;0.05391591581912724;0.40361432429020644;0.37559925556401647;4.8365968885000585;40.11530882976833;6;10.363350017197805;0.09649389418870509;-2.511239941593336;0.0714842702688253;0.6012716361800864;0.7408165135198032;9.391621019190453;80.88684048885027;36.55560844757876;13;8.208168917734318;0.12182985145924943;-2.2397363513094932;0.06464278763775617;0.5482131454285432;0.5305989202439304;8.579427970523206;69.26670231664335
12m_read_040;12;m;040;30;13.646546324652613;0.07327861395915908;20;14.967260631600505;0.0668124932553584;-2.8261859178927384;0.034634228309160645;0.5007237443214495;0.5183795218775638;3.137176430099527;45.643861650418636;10;11.599467326310288;0.08621085536676047;-2.5891043366839694;0.048357599885393315;0.5621953505848689;0.5609223998494058;5.496041759132905;62.79786966431698;10;7.483630315800252;0.1336249865107168;-2.0955841806840323;0.05716831284798009;0.4322947838545232;0.4278265191322968;5.832130643684197;40.827103528653055;10;11.599467326310288;0.08621085536676047;-2.5891043366839694;0.048357599885393315;0.5621953505848689;0.5609223998494058;5.496041759132905;62.79786966431698;39.21601438168077;20;9.097697549768409;0.10991792093873862;-2.342344258684;0.05698594485333728;0.5498464978707911;0.5184408908634443;8.175388129781746;71.66975820239357
12m_read_043;12;m;043;28;13.859481190853767;0.07215277298113627;18;14.658266530156206;0.06822089078150657;-2.8214003831010444;0.03339196936921466;0.5739910088173884;0.48946838698076056;3.910480985161418;59.335274785867654;10;12.62145612390412;0.07923016094046968;-2.579489354870987;0.027211960897192078;0.29978803736083054;0.3434545705093044;3.787533670893896;43.53326781943762;10;8.759582151087066;0.11416069656654795;-2.341117361853356;0.08067592360932026;0.5861870060750269;0.7066873804706654;9.8074230555326;75.45037624684025;10;12.62145612390412;0.07923016094046968;-2.579489354870987;0.027211960897192078;0.29978803736083054;0.3434545705093044;3.787533670893896;43.53326781943762;40.9689278809856;20;10.341750513865039;0.09669542875350881;-2.460303358362171;0.06127701156929566;0.4693499814244086;0.6337115658848773;5.622032571371196;48.143335196209506
12m_read_044;12;m;044;15;14.801141886862744;0.06756235482666266;9;16.262739047285965;0.061490256782229226;-2.8593567249303753;0.020909470937673483;0.4368164444849161;0.3400452694761937;2.194903925140629;40.736683539783755;6;13.042825797482093;0.07667050189331282;-2.5909979232325;0.016969665391649284;0.24039533453333745;0.22133238954484236;2.0938768065881463;28.625465733418476;7;12.648797036777975;0.07905890157715187;-2.587201973494124;0.025995388729358592;0.34722600014989485;0.3288103959298025;2.3250324689924606;30.83503065139234;6;13.042825797482093;0.07667050189331282;-2.5909979232325;0.016969665391649284;0.24039533453333745;0.22133238954484236;2.0938768065881463;28.625465733418476;45.39243908239606;13;12.82765630194771;0.07795656326153384;-2.5889539502964514;0.02143369407431716;0.290458188086621;0.2749440608664338;2.651662626184346;34.789832209499316
12m_read_045;12;m;045;19;12.538636430995027;0.07975348878671036;12;12.288243635770074;0.08137859482937672;-2.600078332021011;0.0355650290937551;0.4562691229856893;0.43703174241731363;4.190083671219263;53.44728446529389;7;12.99248118258631;0.07696759271356804;-2.690925470955802;0.03676672767124055;0.5801984269201794;0.4776910174138682;3.3397605486168067;50.774318827928674;7;7.168142120865877;0.13950616256464582;-2.052486552982496;0.06378709232622749;0.4350459893585895;0.4572349432711918;7.3276986121441245;47.17264461682254;7;12.99248118258631;0.07696759271356804;-2.690925470955802;0.03676672767124055;0.5801984269201794;0.4776910174138682;3.3397605486168067;50.774318827928674;35.55516123173854;14;9.238995264943704;0.10823687763910693;-2.371706011969149;0.059622057729745555;0.5936838220082439;0.5508479090513193;6.600269148025399;63.16130131202983
12m_read_046;12;m;046;33;10.633290330456825;0.09404426747718062;21;11.12784518421818;0.08986465784213353;-2.4826952215031164;0.03477282355635648;0.40161266759279385;0.38694659715326996;3.2394527193252545;37.5480582522655;12;9.865962577577475;0.10135858433851304;-2.350625162226241;0.04195726771870782;0.346565381157498;0.41394883317017084;4.077885276821331;35.728595032456944;12;6.897272288527676;0.1449848517164261;-2.1492590088429235;0.11675336596433147;0.6483627277520402;0.8052797556581137;12.091754981791796;71.95669627179039;12;9.865962577577475;0.10135858433851304;-2.350625162226241;0.04195726771870782;0.346565381157498;0.41394883317017084;4.077885276821331;35.728595032456944;41.14523445873679;24;8.118746868310966;0.12317171802746957;-2.249942085534582;0.08864410419458735;0.5187187249063316;0.7196790433240371;7.790442564887519;48.91153196129297
12m_read_051;12;m;051;20;10.071311112112044;0.09929193814669986;11;10.357501147777008;0.09654838418382665;-2.3949643175712305;0.03451158159662042;0.3554049798185239;0.35745374599859586;4.302181971764425;45.55982982026286;9;9.742299540426675;0.10264517076798933;-2.403657779566112;0.0489213453704676;0.5704804576715509;0.4766064005197611;7.09070967334193;73.59017278903487;8;7.532728107474187;0.13275402825276164;-2.1045631084067273;0.05226059191289901;0.46980049502177545;0.39366482961553256;7.144918181673446;59.832323229979224;7;7.577344086998525;0.13197236241598628;-2.1529596123521397;0.07062404667380613;0.5710262948931379;0.5351427024636727;7.4286921880885854;62.15788027560739;46.51971520321302;15;7.553483334084033;0.13238925086226647;-2.1271481435812536;0.059189165968892295;0.5007250462056193;0.4470843787043618;6.7675319302618675;53.84823495151616
12m_read_052;12;m;052;28;13.798210923821776;0.07247316376890287;16;14.11324669057237;0.07085541845364318;-2.7002491383806317;0.021117359846327368;0.3595417217307139;0.29803450896480554;2.9106293644557444;44.66631399703344;12;13.399408941317168;0.07463015752258245;-2.7220393397489784;0.035401103821044555;0.557752033710852;0.4743538670722018;4.279641373952605;60.13002373529187;10;10.305309019021191;0.09703736182527219;-2.4173011043099306;0.048354156769562825;0.4069872489672369;0.4983045278645403;4.6701878941896355;45.80722007952672;10;12.350553184067795;0.08096803318008454;-2.6919839626890245;0.04589378154965965;0.6642571293853465;0.5668135898470609;6.071287486236855;74.5628127127088;45.48628044540334;20;11.235614515727537;0.08900269750267836;-2.5546425334994773;0.046617361556864585;0.5543672901932165;0.5237747041932266;4.357712341149513;53.65282998409408
12m_read_053;12;m;053;18;11.10054690531117;0.09008565150258857;11;11.558100423553693;0.08651940745921781;-2.5407543222380373;0.03627260493253468;0.4750566817323016;0.4192424104341249;5.034461800112973;62.92882069103582;7;10.450440172241738;0.09568974928502831;-2.442005666830707;0.04127369109184279;0.5011338175862526;0.4313282394428899;4.145948603025799;45.87280317063311;6;6.304418412847469;0.15861891367523265;-2.0151232132200927;0.10777105803882427;0.6367078110142873;0.679433842672017;10.374513248501724;66.43147468066739;6;8.957520147635774;0.11163804083253304;-2.236741266747344;0.034922687397965516;0.3345546146479032;0.3128206759768621;3.393892809918793;32.770670348961715;41.308110289285885;12;7.40036460354078;0.13512847725388286;-2.1259322399837184;0.08022274811633375;0.4985398515019724;0.593677585558884;9.087065131608783;57.25326244790595
12m_read_058;12;m;058;40;14.55977314742294;0.06868238878962195;27;14.95122208790556;0.0668841646602873;-2.8173936326491162;0.02985181963166784;0.5123602121011232;0.446321185041165;3.192639293765927;49.28581592094717;13;13.808881384470599;0.07241716198131698;-2.710678042490852;0.030216781554021938;0.4453011369478634;0.4172599522999481;3.2575740479947046;42.999616528343246;14;7.752485527062142;0.12899088898769695;-2.1674012045992006;0.05327361165243852;0.5811354772374284;0.41300290330985867;5.521818249299542;52.54015553530065;13;13.808881384470599;0.07241716198131698;-2.710678042490852;0.030216781554021938;0.4453011369478634;0.4172599522999481;3.2575740479947046;42.999616528343246;34.26726713891508;27;9.827846874510485;0.10175168709573622;-2.428978941361848;0.051674268680076414;0.5804303691172768;0.5078467999401041;6.202914151420072;60.58482896306959
12m_read_070;12;m;070;32;13.374619928668132;0.07476847980229534;20;14.270620148669055;0.07007403950088775;-2.7742650227817083;0.03544991625774038;0.49824964756290546;0.5058922892163406;3.762776739962946;51.33461030984697;12;12.107630006220687;0.08259254697130798;-2.573947042866083;0.036583329342039124;0.409174997349331;0.44293741606912657;3.7895105933784;45.078914683492414;12;8.562372089201434;0.11679006583481293;-2.292242517287369;0.05808845004324773;0.6160936000314549;0.4973749233552761;8.026033711573872;74.11211982894686;12;12.107630006220687;0.08259254697130798;-2.573947042866083;0.036583329342039124;0.409174997349331;0.44293741606912657;3.7895105933784;45.078914683492414;41.4241471755718;24;10.030964946501099;0.09969130640306045;-2.4330947800767264;0.05058591913310484;0.531327098360492;0.5074255816107139;6.401795506870661;62.92293800883617
12m_read_072;12;m;072;23;11.36497716636962;0.08798961804860675;14;12.658383273971141;0.0789990299990564;-2.648420748759981;0.03664227101488142;0.5108452824306722;0.4638319105350925;4.910763756967795;64.07303350421388;9;9.806327268677874;0.10197497723679619;-2.384487432523302;0.04625674925351579;0.4928020354540567;0.4536088215651468;7.744700375729277;77.79185420939704;9;8.137532104695733;0.12288737999853219;-2.1470092639507268;0.03888882246339493;0.3493812060070977;0.3164590413096888;5.016376659952199;43.603975391764884;9;9.806327268677874;0.10197497723679619;-2.384487432523302;0.04625674925351579;0.4928020354540567;0.4536088215651468;7.744700375729277;77.79185420939704;45.34995474145762;18;8.894329956289267;0.11243117861766419;-2.265748348237014;0.04282948239956394;0.432036902599883;0.3809395483188055;5.831615366510332;53.99442502527217
12m_read_078;12;m;078;21;11.796777556394607;0.0847689121219325;13;12.092582017276706;0.0826953249993506;-2.565381716734161;0.03308211750533367;0.39663069737915846;0.4000482192384329;3.2067630072136035;38.70502240533997;8;11.345780786906982;0.08813849119612807;-2.455523257910453;0.02186210544722782;0.2463639929541377;0.24804265594449187;2.586021392089896;29.170720216236784;8;8.203610958197723;0.12189754061907551;-2.245607251000188;0.07541732632453864;0.554094724565983;0.6186944046739589;9.447320085618689;70.40892160396433;8;11.345780786906982;0.08813849119612807;-2.455523257910453;0.02186210544722782;0.2463639929541377;0.24804265594449187;2.586021392089896;29.170720216236784;41.96350999131194;16;9.522175708212123;0.10501801590760179;-2.3505652544553204;0.056402580924078065;0.42819560838022686;0.5370752859557246;5.450109600533524;43.66593140821023
12m_read_085;12;m;085;27;13.813600435212063;0.07239242257586323;17;15.410605289582465;0.06489037784103119;-2.789245407529593;0.0207242355133014;0.35295220157819013;0.3193730134238353;1.8637482241490337;31.863209392325242;10;11.744546902996378;0.08514589862507771;-2.569442151250431;0.04393597903699304;0.4769628056646504;0.5160081665290304;5.323271035240415;58.15673220514624;10;9.065061935048508;0.11031364232975302;-2.303539984722233;0.05247911190198402;0.46458593862069525;0.4757263996878265;6.044385389538695;50.08981528506167;10;11.744546902996378;0.08514589862507771;-2.569442151250431;0.04393597903699304;0.4769628056646504;0.5160081665290304;5.323271035240415;58.15673220514624;43.56190452977391;20;10.232296618675603;0.09772977047741537;-2.4364910679863314;0.04884288644837144;0.4781280560678993;0.4997749018520275;4.436681197719461;45.09404378059384
12m_read_088;12;m;088;24;11.992845448711224;0.08338304735741109;16;11.871156362882527;0.08423779195822018;-2.53461158517956;0.0306594884006682;0.36040109190849273;0.3639635808103153;3.687071629190687;41.00623496537415;8;12.243864753541075;0.08167355815579291;-2.5479393288189085;0.024245482201463588;0.3230423362691502;0.2968584049591075;1.823120507919989;24.799368560939325;8;5.935578181441263;0.16847558391644035;-1.8509253575604476;0.05681439926651135;0.4410433267479075;0.3372263086779973;5.50957024233844;39.90682557245496;7;10.71338165934844;0.09334120932090619;-2.4462380354566355;0.03727284122286468;0.43002422557212333;0.39931817354884497;4.528587613245105;48.32592632552923;32.64994534029175;15;7.495528405444515;0.13341287577185773;-2.128737940578669;0.06094847770840252;0.520593229056603;0.4568410459319329;7.274867543982065;54.41787641655347
12m_read_092;12;m;092;39;10.691765415981957;0.093529923365622;23;11.76406475107798;0.08500463242591101;-2.5691639431063957;0.04243502412655529;0.46167018270684607;0.49920837153835274;4.1036900281785655;47.125524593350136;16;9.453133478230166;0.10578502909145655;-2.3319383411440278;0.045808570783836905;0.42818216249408636;0.43303453406656495;5.244056020198133;48.89380158270015;15;8.144350123867074;0.12278450518347597;-2.251241281388995;0.07241705437561559;0.5721414089785174;0.5897898457741335;7.532536408010289;57.91009890917237;15;8.86231263584078;0.11283736436422033;-2.2714604262995923;0.048914538015715776;0.44383803900991653;0.4334959283329921;5.160387644105224;46.303079746667855;47.88917284326146;30;8.488176432175985;0.11781093477384814;-2.261350853844294;0.060929059142249026;0.5032240214792298;0.5171766038458949;5.0789655546324415;37.94472999670078
12m_read_095;12;m;095;25;14.721120845530406;0.06792961014946208;15;14.993641343069735;0.06669493934922044;-2.8549205902374393;0.035455525496890405;0.5985595571511204;0.5316074329304391;4.301506758487939;68.35209485302607;10;14.330421854759953;0.06978161634982454;-2.770541480993196;0.037942316533818785;0.46624362798890856;0.5437294020764566;4.221179042281621;51.84504054666095;10;9.995760895379823;0.10004240902383066;-2.583096929802953;0.07990269625743737;0.8244774778347124;0.7986882466855042;8.218195160792135;80.54845281819276;9;12.897379669283957;0.07753512927758283;-2.662635520727874;0.03893503795411505;0.4819623532288858;0.5021599669322027;4.775859590057715;55.234443233441056;41.09054428328829;19;11.188051842603109;0.08938106598613431;-2.6207731044515996;0.06323986241506888;0.6669223168563834;0.7075308592188784;6.937771004100589;69.72062549188742
12m_read_098;12;m;098;22;13.470088130962296;0.07423856401513838;13;14.431169811285306;0.0692944517372383;-2.7540391002464313;0.02912819087707048;0.4375828996672803;0.42035386884253556;2.651429383719088;40.64675420315822;9;12.28802246894529;0.08138005952766071;-2.603981893860002;0.03664065260571832;0.4700186437271242;0.45024116249588547;4.840692304012189;58.752003046015076;10;11.10089985483485;0.09008278725840979;-2.503720168076064;0.03808322970435191;0.4960978932026734;0.4227581190966824;4.4022426378434;51.72308343528451;9;12.28802246894529;0.08138005952766071;-2.603981893860002;0.03664065260571832;0.4700186437271242;0.45024116249588547;4.840692304012189;58.752003046015076;44.84440529756785;19;11.633257931285618;0.08596044254384444;-2.551212564500035;0.03663032083916644;0.4731675165332687;0.42612997042776984;4.152719744487491;49.4865992556147
12m_read_102;12;m;102;23;12.980725122435834;0.0770372988078766;15;13.419970591855266;0.07451581157762831;-2.6674487791944514;0.031470297769207185;0.37793973775310885;0.4223304705796888;3.094790493770275;38.95936163089019;8;12.23015876618562;0.08176508736459218;-2.635782039418056;0.04845249999476913;0.5305759228352603;0.5925817675546343;6.382252769253863;66.64754153812729;9;8.051982355113159;0.12419301929604717;-2.1345724972004865;0.03857309701220802;0.3429286799696648;0.31058989652436714;3.7089317979814798;32.56897204631436;8;12.23015876618562;0.08176508736459218;-2.635782039418056;0.04845249999476913;0.5305759228352603;0.5925817675546343;6.382252769253863;66.64754153812729;36.91722169362512;17;9.594449003539529;0.10422693368124482;-2.3704358111852257;0.047408241166310795;0.49845566492085885;0.45485595221767233;7.070151239902221;67.72685743413909
12m_read_103;12;m;103;51;13.00796903516911;0.07687595175667633;31;14.308083113391644;0.06989056410107447;-2.73467831323903;0.026152301205974306;0.40565071966084854;0.37418929926153294;3.235903027379338;47.621135244844645;20;11.402079170270126;0.08770330262285919;-2.5387950666998558;0.039004595854836926;0.4883754759945754;0.44473348994124057;3.9502908063982702;44.875438111226245;20;9.231021363478481;0.10833037435666544;-2.319581906287504;0.04665321902975871;0.4677592181572213;0.43065686153874344;5.737654296261602;55.55514481733225;19;10.83197521175662;0.09231926591879915;-2.522841591186415;0.05267173571670482;0.5454214262040735;0.5705389356435423;4.939083771849274;48.69299894282251;44.73889587451836;39;9.947270438658732;0.10053009075873058;-2.4186058553408207;0.04968039144661397;0.5107901039157775;0.49418428921789725;5.279547628554574;53.323185603401235
12m_read_104;12;m;104;31;12.438482010778433;0.0803956623592381;18;13.0696028678117;0.0765134189702762;-2.603203682475539;0.020206551437583053;0.2661227957712665;0.2640916026172201;2.271042963960689;30.648706622631906;13;11.658941957395133;0.08577107628241613;-2.609435893986336;0.046646658063737315;0.6001869424352234;0.543850678871571;6.205264789852963;75.4505004912661;12;8.713068578541133;0.1147701284554143;-2.2170504650943994;0.040386002472922754;0.3308180970711918;0.35188600915970775;5.62838213507688;46.6723911453157;13;11.658941957395133;0.08577107628241613;-2.609435893986336;0.046646658063737315;0.6001869424352234;0.543850678871571;6.205264789852963;75.4505004912661;44.73937374835868;25;10.031033879660026;0.09969062132545525;-2.4210908881182065;0.04532279900126254;0.5199074037780922;0.4546345323026862;5.461218390859082;58.07555720011053
