3.4000000E+01	1.9680000E+03	5.5276800E+02	6.1384500E+01	1.8800000E+02	3.0198483E+02	1.2300000E+02	1.8503483E+02	2.1000000E+01
3.5000000E+01	1.9790000E+03	5.5281717E+02	5.9050167E+01	1.1300000E+02	3.0211733E+02	1.2400000E+02	1.8783383E+02	2.7000000E+01
3.6000000E+01	1.9700000E+03	5.5285000E+02	6.9567000E+01	5.8500000E+02	2.9930083E+02	8.3000000E+01	1.8050100E+02	1.2000000E+01
3.7000000E+01	1.9790000E+03	5.5380067E+02	6.4017667E+01	2.8100000E+02	2.9355100E+02	3.3000000E+01	1.9281667E+02	5.5000000E+01
3.8000000E+01	1.9710000E+03	5.5518450E+02	5.7184167E+01	7.0000000E+01	3.0825067E+02	2.5300000E+02	1.8670000E+02	2.4000000E+01
3.9000000E+01	1.9780000E+03	5.5565117E+02	5.5984833E+01	5.9000000E+01	3.0490067E+02	1.7700000E+02	1.9181800E+02	4.8000000E+01
4.0000000E+01	1.9680000E+03	5.5605050E+02	6.2834333E+01	2.1800000E+02	2.9800000E+02	6.5000000E+01	1.9200117E+02	5.0000000E+01
4.1000000E+01	1.9720000E+03	5.5626817E+02	5.4683500E+01	3.3000000E+01	3.0345033E+02	1.4500000E+02	1.9341783E+02	6.2000000E+01
4.2000000E+01	1.9800000E+03	5.5641817E+02	5.4401000E+01	2.3000000E+01	3.0476733E+02	1.6900000E+02	1.9408367E+02	6.7000000E+01
4.3000000E+01	1.9730000E+03	5.5660017E+02	6.7350333E+01	4.5000000E+02	2.9823467E+02	6.7000000E+01	1.8770083E+02	2.6000000E+01
4.4000000E+01	1.9760000E+03	5.5775017E+02	6.2583833E+01	2.1000000E+02	2.8781667E+02	1.5000000E+01	2.0335000E+02	1.4100000E+02
4.5000000E+01	1.9780000E+03	5.5778400E+02	5.4366667E+01	2.1000000E+01	2.9776817E+02	6.2000000E+01	2.0128333E+02	1.2500000E+02
4.6000000E+01	1.9810000E+03	5.5780033E+02	5.3101333E+01	1.4000000E+01	3.0418417E+02	1.5800000E+02	1.9721733E+02	9.4000000E+01
4.7000000E+01	1.9730000E+03	5.5828367E+02	6.3884333E+01	2.7000000E+02	2.9956783E+02	8.6000000E+01	1.9115017E+02	4.1000000E+01
4.8000000E+01	1.9740000E+03	5.5833433E+02	5.9717000E+01	1.4000000E+02	3.0388400E+02	1.4900000E+02	1.9053483E+02	3.8000000E+01
4.9000000E+01	1.9740000E+03	5.5840083E+02	6.0051333E+01	1.5200000E+02	2.9260033E+02	2.8000000E+01	2.0231667E+02	1.3600000E+02
5.0000000E+01	1.9810000E+03	5.5841800E+02	6.0067833E+01	1.5300000E+02	3.0005017E+02	9.3000000E+01	1.9490017E+02	7.8000000E+01
5.1000000E+01	1.9860000E+03	5.5878433E+02	6.5218000E+01	3.4800000E+02	2.9771783E+02	6.1000000E+01	1.9268383E+02	5.4000000E+01
5.2000000E+01	1.9790000E+03	5.5890100E+02	5.9167000E+01	1.1600000E+02	3.0946800E+02	2.7600000E+02	1.8700150E+02	2.5000000E+01
5.3000000E+01	1.9790000E+03	5.5913450E+02	6.0217000E+01	1.6400000E+02	3.0023483E+02	9.6000000E+01	1.9523367E+02	7.9000000E+01
5.4000000E+01	1.9700000E+03	5.5928333E+02	6.6150833E+01	3.9400000E+02	2.9735150E+02	5.6000000E+01	1.9250133E+02	5.3000000E+01
5.5000000E+01	1.9790000E+03	5.5940150E+02	5.9867667E+01	1.4500000E+02	2.9295050E+02	3.0000000E+01	2.0293367E+02	1.3800000E+02
5.6000000E+01	1.9790000E+03	5.6003417E+02	5.8584833E+01	1.0800000E+02	3.0060017E+02	1.0200000E+02	1.9665067E+02	8.8000000E+01
5.7000000E+01	1.9740000E+03	5.6015067E+02	5.7034500E+01	6.6000000E+01	3.0136733E+02	1.1600000E+02	1.9861800E+02	9.9000000E+01
5.8000000E+01	1.9760000E+03	5.6028433E+02	5.4734667E+01	3.5000000E+01	3.0488333E+02	1.7500000E+02	1.9578333E+02	8.2000000E+01
5.9000000E+01	1.9780000E+03	5.6046733E+02	7.0266667E+01	6.5200000E+02	2.9871817E+02	7.5000000E+01	1.8800000E+02	2.8000000E+01
6.0000000E+01	1.9720000E+03	5.6058467E+02	5.4967667E+01	4.0000000E+01	3.0401667E+02	1.5200000E+02	1.9651683E+02	8.7000000E+01
6.1000000E+01	1.9800000E+03	5.6135100E+02	5.9700167E+01	1.3800000E+02	2.9313417E+02	3.2000000E+01	2.0573333E+02	1.6200000E+02
6.2000000E+01	1.9800000E+03	5.6196717E+02	5.5750167E+01	4.8000000E+01	3.0905033E+02	2.6700000E+02	1.9450033E+02	7.3000000E+01
6.3000000E+01	1.9790000E+03	5.6225083E+02	5.8500000E+01	1.0300000E+02	3.0261683E+02	1.3100000E+02	1.9695017E+02	9.1000000E+01
6.4000000E+01	1.9740000E+03	5.6245017E+02	5.8233500E+01	9.4000000E+01	3.0806733E+02	2.4800000E+02	1.9341767E+02	6.1000000E+01
6.5000000E+01	1.9670000E+03	5.6253467E+02	6.8350667E+01	5.0100000E+02	2.9878433E+02	7.7000000E+01	1.9145083E+02	4.4000000E+01
6.6000000E+01	1.9760000E+03	5.6265083E+02	5.2901333E+01	1.3000000E+01	3.0660050E+02	2.2100000E+02	1.9840117E+02	9.8000000E+01
6.7000000E+01	1.9720000E+03	5.6266783E+02	5.7351167E+01	8.3000000E+01	2.8963450E+02	1.9000000E+01	2.1226817E+02	2.4900000E+02
6.8000000E+01	1.9740000E+03	5.6268367E+02	7.0133667E+01	6.4200000E+02	3.0043483E+02	9.9000000E+01	1.8843467E+02	3.0000000E+01
6.9000000E+01	1.9820000E+03	5.6278433E+02	5.5950000E+01	5.8000000E+01	3.0491750E+02	1.7900000E+02	1.9888400E+02	1.0300000E+02
7.0000000E+01	1.9720000E+03	5.6358467E+02	6.1350000E+01	1.8600000E+02	2.8578483E+02	1.2000000E+01	2.1305067E+02	2.5800000E+02
7.1000000E+01	1.9690000E+03	5.6360017E+02	6.2334833E+01	2.0500000E+02	3.0393350E+02	1.5000000E+02	1.9385033E+02	6.6000000E+01
7.2000000E+01	1.9770000E+03	5.6373333E+02	6.5667667E+01	3.7300000E+02	2.9366700E+02	3.5000000E+01	2.0143367E+02	1.2700000E+02
7.3000000E+01	1.9830000E+03	5.6396683E+02	5.4767333E+01	3.6000000E+01	2.9616700E+02	4.8000000E+01	2.1001767E+02	2.2400000E+02
7.4000000E+01	1.9740000E+03	5.6400133E+02	5.7234167E+01	7.2000000E+01	3.0445117E+02	1.6400000E+02	1.9708350E+02	9.2000000E+01
7.5000000E+01	1.9740000E+03	5.6406800E+02	6.9300333E+01	5.5600000E+02	3.0521750E+02	1.8500000E+02	1.8553400E+02	2.2000000E+01
7.6000000E+01	1.9870000E+03	5.6443383E+02	5.5900500E+01	5.6000000E+01	2.9781800E+02	6.3000000E+01	2.0723367E+02	1.8200000E+02
7.7000000E+01	1.9790000E+03	5.6553350E+02	6.5683667E+01	3.7400000E+02	3.0735000E+02	2.3100000E+02	1.8923450E+02	3.4000000E+01
7.8000000E+01	1.9780000E+03	5.6635083E+02	5.9667833E+01	1.3700000E+02	3.0125117E+02	1.1300000E+02	1.9738367E+02	9.6000000E+01
7.9000000E+01	1.9760000E+03	5.6646700E+02	6.9701500E+01	5.9600000E+02	2.9861717E+02	7.2000000E+01	1.9335083E+02	5.9000000E+01
8.0000000E+01	1.9660000E+03	5.6671700E+02	6.8017000E+01	4.8600000E+02	3.0053433E+02	1.0100000E+02	1.9433483E+02	6.9000000E+01
8.1000000E+01	1.9710000E+03	5.6711783E+02	7.0617000E+01	6.8100000E+02	3.1156750E+02	3.2600000E+02	1.8136667E+02	1.4000000E+01
8.2000000E+01	1.9710000E+03	5.6780133E+02	5.9084333E+01	1.1400000E+02	3.0438467E+02	1.6100000E+02	2.0031817E+02	1.1400000E+02
8.3000000E+01	1.9660000E+03	5.6805117E+02	5.5884167E+01	5.5000000E+01	3.0108383E+02	1.0900000E+02	2.0821700E+02	2.0100000E+02
8.4000000E+01	1.9660000E+03	5.6810050E+02	6.1950167E+01	1.9900000E+02	3.0821700E+02	2.5000000E+02	1.9296767E+02	5.6000000E+01
8.5000000E+01	1.9740000E+03	5.6901767E+02	5.5150000E+01	4.4000000E+01	3.1141783E+02	3.2000000E+02	1.9953467E+02	1.0800000E+02
8.6000000E+01	1.9790000E+03	5.6906783E+02	5.9468167E+01	1.2700000E+02	3.2165117E+02	5.1400000E+02	1.8483400E+02	2.0000000E+01
8.7000000E+01	1.9750000E+03	5.6911750E+02	6.9550167E+01	5.8300000E+02	2.9763350E+02	5.9000000E+01	1.9628467E+02	8.5000000E+01
8.8000000E+01	1.9810000E+03	5.6930150E+02	6.2901333E+01	2.2400000E+02	3.0476733E+02	1.6900000E+02	1.9690017E+02	9.0000000E+01
8.9000000E+01	1.9710000E+03	5.6965150E+02	6.1050000E+01	1.7800000E+02	2.9820017E+02	6.6000000E+01	2.0630133E+02	1.7200000E+02
9.0000000E+01	1.9730000E+03	5.6970133E+02	7.1134000E+01	7.2900000E+02	2.9550017E+02	4.4000000E+01	2.0056700E+02	1.1800000E+02
9.1000000E+01	1.9740000E+03	5.6973400E+02	6.1018167E+01	1.7700000E+02	3.1490133E+02	3.7800000E+02	1.9085033E+02	4.0000000E+01
9.2000000E+01	1.9750000E+03	5.6978333E+02	5.0300000E+01	4.0000000E+00	3.2261683E+02	5.3400000E+02	1.9453467E+02	7.4000000E+01
9.3000000E+01	1.9720000E+03	5.6983433E+02	7.0018000E+01	6.3400000E+02	3.0266750E+02	1.3300000E+02	1.9348483E+02	6.4000000E+01
9.4000000E+01	1.9710000E+03	5.7010150E+02	5.5850167E+01	5.4000000E+01	3.0233483E+02	1.2700000E+02	2.0761700E+02	1.8700000E+02
9.5000000E+01	1.9760000E+03	5.7025017E+02	7.7783833E+01	1.1870000E+03	2.7415150E+02	5.0000000E+00	2.1401817E+02	2.7000000E+02
9.6000000E+01	1.9720000E+03	5.7033367E+02	5.9984667E+01	1.4800000E+02	3.0566700E+02	1.9600000E+02	2.0218450E+02	1.3400000E+02
9.7000000E+01	1.9750000E+03	5.7058467E+02	7.1117500E+01	7.2500000E+02	3.0333433E+02	1.4200000E+02	1.9171667E+02	4.6000000E+01
9.8000000E+01	1.9690000E+03	5.7093333E+02	5.9251333E+01	1.1900000E+02	3.0686783E+02	2.2300000E+02	2.0166767E+02	1.3100000E+02
9.9000000E+01	1.9690000E+03	5.7100150E+02	5.8484000E+01	1.0100000E+02	3.0758417E+02	2.3900000E+02	2.0146700E+02	1.2800000E+02
1.0000000E+02	1.9630000E+03	5.7121800E+02	5.4668000E+01	3.2000000E+01	3.0550083E+02	1.9200000E+02	2.0650117E+02	1.7500000E+02
1.0100000E+02	1.9650000E+03	5.7138450E+02	6.4318167E+01	2.9700000E+02	2.9561783E+02	4.5000000E+01	2.0768367E+02	1.9000000E+02
1.0200000E+02	1.9720000E+03	5.7141783E+02	5.9950167E+01	1.4600000E+02	3.0396717E+02	1.5100000E+02	2.0473333E+02	1.5400000E+02
1.0300000E+02	1.9830000E+03	5.7166800E+02	7.0218000E+01	6.4900000E+02	3.0301817E+02	1.3800000E+02	1.9480000E+02	7.6000000E+01
1.0400000E+02	1.9730000E+03	5.7193433E+02	5.1550500E+01	1.2000000E+01	3.0926750E+02	2.7100000E+02	2.0788433E+02	1.9300000E+02
1.0500000E+02	1.9710000E+03	5.7195150E+02	6.6451500E+01	4.0900000E+02	3.0186700E+02	1.1900000E+02	2.0030067E+02	1.1300000E+02
1.0600000E+02	1.9780000E+03	5.7221700E+02	6.7816667E+01	4.7000000E+02	2.9761733E+02	5.8000000E+01	2.0260083E+02	1.3700000E+02
1.0700000E+02	1.9710000E+03	5.7273383E+02	5.4600500E+01	3.1000000E+01	3.0346733E+02	1.4600000E+02	2.1050100E+02	2.2700000E+02
1.0800000E+02	1.9710000E+03	5.7360050E+02	7.0384500E+01	6.6400000E+02	3.0438333E+02	1.6000000E+02	1.9606800E+02	8.3000000E+01
1.0900000E+02	1.9750000E+03	5.7390117E+02	6.2384500E+01	2.0600000E+02	3.0651667E+02	2.1900000E+02	2.0153350E+02	1.2900000E+02
1.1000000E+02	1.9690000E+03	5.7415017E+02	6.8051500E+01	4.8900000E+02	2.9836800E+02	6.9000000E+01	2.0438417E+02	1.4900000E+02
1.1100000E+02	1.9770000E+03	5.7426817E+02	6.6217500E+01	3.9800000E+02	3.1395100E+02	3.6600000E+02	1.9053400E+02	3.7000000E+01
1.1200000E+02	1.9680000E+03	5.7446700E+02	6.8433833E+01	5.0500000E+02	3.0386800E+02	1.4800000E+02	1.9885100E+02	1.0200000E+02
1.1300000E+02	1.9690000E+03	5.7453467E+02	6.0134333E+01	1.5600000E+02	3.0325083E+02	1.4100000E+02	2.0821700E+02	2.0100000E+02
1.1400000E+02	1.9680000E+03	5.7458483E+02	7.1784833E+01	7.8500000E+02	3.0108400E+02	1.1000000E+02	1.9438450E+02	7.1000000E+01
1.1500000E+02	1.9820000E+03	5.7473400E+02	7.3000667E+01	8.6200000E+02	3.0953367E+02	2.7700000E+02	1.8910083E+02	3.2000000E+01
1.1600000E+02	1.9780000E+03	5.7493350E+02	7.1233833E+01	7.3800000E+02	3.0578400E+02	1.9900000E+02	1.9165083E+02	4.5000000E+01
1.1700000E+02	1.9690000E+03	5.7515117E+02	6.3884167E+01	2.6900000E+02	3.0796800E+02	2.4700000E+02	2.0008417E+02	1.0900000E+02
1.1800000E+02	1.9710000E+03	5.7533450E+02	5.9284000E+01	1.2000000E+02	3.0583417E+02	2.0100000E+02	2.0620150E+02	1.6900000E+02
1.1900000E+02	1.9780000E+03	5.7555133E+02	7.1317333E+01	7.4700000E+02	3.0751717E+02	2.3600000E+02	1.9081800E+02	3.9000000E+01
1.2000000E+02	1.9820000E+03	5.7560000E+02	7.4000167E+01	9.2900000E+02	2.9766667E+02	6.0000000E+01	2.0046817E+02	1.1500000E+02
1.2100000E+02	1.9730000E+03	5.7576683E+02	6.4851000E+01	3.2800000E+02	3.0163400E+02	1.1700000E+02	2.0610117E+02	1.6700000E+02
1.2200000E+02	1.9690000E+03	5.7593350E+02	7.0467000E+01	6.7200000E+02	3.0888383E+02	2.6500000E+02	1.9301783E+02	5.8000000E+01
1.2300000E+02	1.9580000E+03	5.7600117E+02	6.7600333E+01	4.6000000E+02	2.9850067E+02	7.1000000E+01	2.0708383E+02	1.8000000E+02
1.2400000E+02	1.9700000E+03	5.7621783E+02	5.8400667E+01	9.7000000E+01	3.1625017E+02	4.0700000E+02	1.9741783E+02	9.7000000E+01
1.2500000E+02	1.9820000E+03	5.7636667E+02	6.9750500E+01	6.0300000E+02	2.9356750E+02	3.4000000E+01	2.0976700E+02	2.1800000E+02
1.2600000E+02	1.9730000E+03	5.7673417E+02	6.6683667E+01	4.2100000E+02	2.8821683E+02	1.6000000E+01	2.1726817E+02	3.0800000E+02
1.2700000E+02	1.9660000E+03	5.7678433E+02	5.4551000E+01	2.9000000E+01	3.1868467E+02	4.5600000E+02	2.0008417E+02	1.0900000E+02
1.2800000E+02	1.9690000E+03	5.7691817E+02	7.2534833E+01	8.3500000E+02	2.9980133E+02	9.1000000E+01	2.0191750E+02	1.3200000E+02
1.2900000E+02	1.9680000E+03	5.7726800E+02	7.1134333E+01	7.3000000E+02	3.0500067E+02	1.8100000E+02	1.9446750E+02	7.2000000E+01
1.3000000E+02	1.9730000E+03	5.7745150E+02	6.0200333E+01	1.6300000E+02	3.0761717E+02	2.4100000E+02	2.0535083E+02	1.5900000E+02
1.3100000E+02	1.9750000E+03	5.7756667E+02	6.2933833E+01	2.2700000E+02	3.1561800E+02	3.8900000E+02	1.9483467E+02	7.7000000E+01
1.3200000E+02	1.9760000E+03	5.7790133E+02	6.4950000E+01	3.3400000E+02	2.9878450E+02	7.8000000E+01	2.0990150E+02	2.2200000E+02
1.3300000E+02	1.9730000E+03	5.7851767E+02	6.4100167E+01	2.8700000E+02	3.0260100E+02	1.3000000E+02	2.0870100E+02	2.0800000E+02
1.3400000E+02	1.9650000E+03	5.7855033E+02	6.3251333E+01	2.3500000E+02	3.1008433E+02	2.9200000E+02	2.0093350E+02	1.2100000E+02
1.3500000E+02	1.9680000E+03	5.7970133E+02	7.0367667E+01	6.6100000E+02	3.0405033E+02	1.5300000E+02	1.9948333E+02	1.0700000E+02
1.3600000E+02	1.9790000E+03	5.7980150E+02	5.7300833E+01	7.8000000E+01	3.0490117E+02	1.7800000E+02	2.1396733E+02	2.6800000E+02
1.3700000E+02	1.9690000E+03	5.7981733E+02	6.7067000E+01	4.3800000E+02	3.0196717E+02	1.2200000E+02	2.0750133E+02	1.8500000E+02
1.3800000E+02	1.9770000E+03	5.7985133E+02	5.7283833E+01	7.7000000E+01	3.0981783E+02	2.8300000E+02	2.0851717E+02	2.0600000E+02
1.3900000E+02	1.9800000E+03	5.8015033E+02	6.3217333E+01	2.3400000E+02	3.0341717E+02	1.4300000E+02	2.0818433E+02	1.9900000E+02
1.4000000E+02	1.9650000E+03	5.8021750E+02	6.9366833E+01	5.6400000E+02	3.0036717E+02	9.8000000E+01	2.0565083E+02	1.6100000E+02
1.4100000E+02	1.9700000E+03	5.8051800E+02	6.5850167E+01	3.8600000E+02	3.0563467E+02	1.9500000E+02	2.0630050E+02	1.7100000E+02
1.4200000E+02	1.9720000E+03	5.8063467E+02	7.1400000E+01	7.5600000E+02	2.9895050E+02	7.9000000E+01	2.0508433E+02	1.5600000E+02
1.4200000E+02	1.9790000E+03	5.8063467E+02	5.6001333E+01	6.0000000E+01	3.1700000E+02	4.2200000E+02	2.0398350E+02	1.4700000E+02
1.4400000E+02	1.9710000E+03	5.8065050E+02	6.7034167E+01	4.3600000E+02	3.0500067E+02	1.8100000E+02	2.0445000E+02	1.5000000E+02
1.4500000E+02	1.9680000E+03	5.8073400E+02	6.0950333E+01	1.7300000E+02	2.9830100E+02	6.8000000E+01	2.1793467E+02	3.1800000E+02
1.4600000E+02	1.9630000E+03	5.8075067E+02	7.2017167E+01	8.0300000E+02	3.0783400E+02	2.4500000E+02	1.9421750E+02	6.8000000E+01
1.4700000E+02	1.9760000E+03	5.8078483E+02	6.7884833E+01	4.7300000E+02	2.8965100E+02	2.1000000E+01	2.1741817E+02	3.1000000E+02
1.4800000E+02	1.9770000E+03	5.8093433E+02	7.1817000E+01	7.8800000E+02	2.9580117E+02	4.6000000E+01	2.0736700E+02	1.8300000E+02
1.4900000E+02	1.9730000E+03	5.8096683E+02	6.7984833E+01	4.8300000E+02	3.0091667E+02	1.0700000E+02	2.0765150E+02	1.8900000E+02
1.5000000E+02	1.9670000E+03	5.8103333E+02	6.4067167E+01	2.8500000E+02	2.9876767E+02	7.6000000E+01	2.1480083E+02	2.8200000E+02
1.5100000E+02	1.9760000E+03	5.8171700E+02	6.9716833E+01	5.9800000E+02	3.1038333E+02	2.9800000E+02	1.9711767E+02	9.3000000E+01
1.5200000E+02	1.9680000E+03	5.8186717E+02	7.2717667E+01	8.5000000E+02	3.0293467E+02	1.3700000E+02	2.0055150E+02	1.1700000E+02
1.5300000E+02	1.9720000E+03	5.8188433E+02	6.2917500E+01	2.2600000E+02	3.0250017E+02	1.2800000E+02	2.1290150E+02	2.5600000E+02
1.5400000E+02	1.9590000E+03	5.8216700E+02	5.7317667E+01	8.0000000E+01	3.1841800E+02	4.4900000E+02	2.0308333E+02	1.3900000E+02
1.5500000E+02	1.9690000E+03	5.8250067E+02	6.3667167E+01	2.5400000E+02	3.1050050E+02	3.0200000E+02	2.0468367E+02	1.5200000E+02
1.5600000E+02	1.9780000E+03	5.8256700E+02	7.3767333E+01	9.1700000E+02	3.0598417E+02	2.0400000E+02	1.9906817E+02	1.0400000E+02
1.5700000E+02	1.9690000E+03	5.8260150E+02	7.1367333E+01	7.5200000E+02	3.0778433E+02	2.4400000E+02	1.9723450E+02	9.5000000E+01
1.5800000E+02	1.9780000E+03	5.8261783E+02	7.0851000E+01	6.9700000E+02	3.0635050E+02	2.1400000E+02	2.0068450E+02	1.1900000E+02
1.5900000E+02	1.9640000E+03	5.8338483E+02	6.6550500E+01	4.1300000E+02	3.0250067E+02	1.2900000E+02	2.0988333E+02	2.2000000E+02
1.6000000E+02	1.9590000E+03	5.8351767E+02	6.1000000E+01	1.7600000E+02	3.0743400E+02	2.3300000E+02	2.1040050E+02	2.2600000E+02
1.6100000E+02	1.9700000E+03	5.8358433E+02	6.0101167E+01	1.5500000E+02	3.1403367E+02	3.6700000E+02	2.0556667E+02	1.6000000E+02
1.6200000E+02	1.9630000E+03	5.8396700E+02	6.8001333E+01	4.8500000E+02	3.1368367E+02	3.6000000E+02	1.9683417E+02	8.9000000E+01
1.6300000E+02	1.9800000E+03	5.8426817E+02	6.4700000E+01	3.2000000E+02	3.0500150E+02	1.8300000E+02	2.1101700E+02	2.3400000E+02
1.6400000E+02	1.9730000E+03	5.8440050E+02	6.2167333E+01	2.0000000E+02	3.0128467E+02	1.1400000E+02	2.1673483E+02	3.0200000E+02
1.6500000E+02	1.9660000E+03	5.8466750E+02	6.8801167E+01	5.2300000E+02	2.9971783E+02	9.0000000E+01	2.1243483E+02	2.5200000E+02
1.6600000E+02	1.9730000E+03	5.8536700E+02	6.2683833E+01	2.1100000E+02	3.0601700E+02	2.0500000E+02	2.1275067E+02	2.5400000E+02
1.6700000E+02	1.9660000E+03	5.8543367E+02	6.6817833E+01	4.2800000E+02	3.1476767E+02	3.7600000E+02	2.0068483E+02	1.2000000E+02
1.6800000E+02	1.9810000E+03	5.8593367E+02	6.9051167E+01	5.3500000E+02	3.0648433E+02	2.1800000E+02	2.0638483E+02	1.7300000E+02
1.6900000E+02	1.9710000E+03	5.8643417E+02	6.9033833E+01	5.3200000E+02	3.0323433E+02	1.4000000E+02	2.0751717E+02	1.8600000E+02
1.7000000E+02	1.9650000E+03	5.8683367E+02	6.7901000E+01	4.7400000E+02	3.1006817E+02	2.9100000E+02	2.0510150E+02	1.5700000E+02
1.7100000E+02	1.9690000E+03	5.8705000E+02	7.0017500E+01	6.3300000E+02	3.0445083E+02	1.6300000E+02	2.0683383E+02	1.7800000E+02
1.7200000E+02	1.9730000E+03	5.8706783E+02	6.6850667E+01	4.2900000E+02	3.1286700E+02	3.5000000E+02	1.9940150E+02	1.0500000E+02
